Name,Device ID,Scheduled Time,Issued Time,Response Time,Duration (seconds) from scheduled to completion time,Duration (seconds) from first response to completion time,[3_CAL] Geboortedatum:,[4_SAQ] Geslacht:
67366,F91B8E4263C342048A7316670D49440D,2023-01-28 22:15:37 CET,2023-01-28 22:15:37 CET,2023-01-28 22:38:14 CET,1357.514,95,30/06/1965,2
67367,C55C949D4C0F4892BF92FB478C954C99,2023-01-28 22:20:02 CET,2023-01-28 22:20:02 CET,2023-01-28 22:26:51 CET,408.296,274,28/03/1975,1
67368,2507aceaeb30578b,2023-01-29 09:16:04 CET,2023-01-29 09:16:04 CET,2023-01-29 21:30:52 CET,44088.064,92,24/03/1977,2
67369,f53b034e1e97beeb,2023-01-29 09:30:07 CET,2023-01-29 09:30:07 CET,2023-01-29 09:33:04 CET,176.752,97,22/12/1965,2
67372,1cc8dd5103d7de10,2023-01-29 15:11:43 CET,2023-01-29 15:11:43 CET,2023-01-29 15:25:47 CET,843.469,87,20/10/1977,1
67374,F7CBA3FE0946420591EF39EB66AEDFD2,2023-01-29 17:26:31 CET,2023-01-29 17:26:31 CET,2023-01-29 19:25:34 CET,7142.282,61,26/08/1972,2
67375,3A9488DBBBB44C73AE1D6CCFD8275A06,2023-01-29 17:33:12 CET,2023-01-29 17:33:12 CET,2023-01-29 17:36:04 CET,171.725,88,17/10/1975,1
67376,6FDF492F62B54F7794B161D1CBB990AD,2023-01-29 18:42:13 CET,2023-01-29 18:42:13 CET,2023-01-29 21:02:48 CET,8434.485,109,02/11/1971,1
67377,147bfe9e41ecd9f8,2023-01-29 19:41:21 CET,2023-01-29 19:41:21 CET,2023-01-29 20:05:19 CET,1438.501,240,07/04/1965,2
67378,47EE535607104A00A4FD1069626B95C5,2023-01-29 20:00:04 CET,2023-01-29 20:00:04 CET,2023-01-29 20:03:18 CET,193.103,140,07/04/1965,2
67379,14f190cf04e67a86,2023-01-29 21:06:48 CET,2023-01-29 21:06:48 CET,2023-01-29 21:21:11 CET,863.102,90,09/01/1975,2
67383,14352f6e44784b57,2023-01-30 08:32:18 CET,2023-01-30 08:32:18 CET,2023-01-30 08:44:04 CET,706.463,77,03/11/1964,1
67386,ACBCAE3FAB254636A11E4F459A017E05,2023-01-30 10:41:18 CET,2023-01-30 10:41:18 CET,2023-01-30 10:46:30 CET,311.974,78,07/10/1971,2
67388,1F2AE748391946C6BFE940EF12619348,2023-01-30 10:51:06 CET,2023-01-30 10:51:06 CET,2023-01-30 11:00:23 CET,557.219,68,11/05/1972,2
67393,f618858e899a13fb,2023-01-30 11:36:53 CET,2023-01-30 11:36:53 CET,2023-01-30 11:47:13 CET,620.179,62,04/04/1977,2
67400,6B50CF3D8E964BFDBBA4505955BA1C2F,2023-01-30 14:11:33 CET,2023-01-30 14:11:33 CET,2023-01-30 14:14:15 CET,161.484,94,16/01/1973,2
67402,8ecc64d06b8a6a28,2023-01-30 14:25:57 CET,2023-01-30 14:25:57 CET,2023-01-30 14:32:05 CET,367.229,89,12/07/1976,2
67404,7301183AEC754300A7F5D47FCFFFB43E,2023-01-30 15:26:00 CET,2023-01-30 15:26:00 CET,2023-01-30 15:27:30 CET,89.909,67,25/08/1975,2
67406,CA1FA93FB50E48E7A945E1DD7A294322,2023-01-30 16:05:48 CET,2023-01-30 16:05:48 CET,2023-01-30 16:09:51 CET,243.829,193,14/08/1976,2
67407,CC128E17EC064C49A2A444111E0FE5FB,2023-01-30 16:46:49 CET,2023-01-30 16:46:49 CET,2023-01-30 16:56:31 CET,581.497,79,19/12/1977,2
67408,81f7abac4a625517,2023-01-30 17:01:49 CET,2023-01-30 17:01:49 CET,2023-01-30 17:05:33 CET,224.924,121,01/01/1975,2
67412,671546b393adcdb9,2023-01-30 18:12:14 CET,2023-01-30 18:12:14 CET,2023-01-30 18:15:33 CET,199.419,95,21/08/1974,2
67413,91b7ddf20f09da7e,2023-01-30 18:47:50 CET,2023-01-30 18:47:50 CET,2023-01-30 18:55:25 CET,455.469,94,25/11/1972,2
67415,c52bd4ddc2602312,2023-01-30 18:53:12 CET,2023-01-30 18:53:12 CET,2023-01-30 18:55:46 CET,154.032,77,20/03/1973,2
67416,eb99ebca5d36520d,2023-01-30 19:02:48 CET,2023-01-30 19:02:48 CET,2023-01-30 19:06:23 CET,215.048,152,06/06/1969,2
67418,2cdf8d68e607b99e,2023-01-30 19:39:29 CET,2023-01-30 19:39:29 CET,2023-01-30 19:57:46 CET,1097.111,79,14/07/1966,1
67419,89122466FCB64F0F8237ED9388A6D623,2023-01-30 20:00:44 CET,2023-01-30 20:00:44 CET,2023-01-30 20:05:48 CET,304.124,78,14/09/1973,1
67425,f3a496b37b309b7e,2023-01-30 22:36:46 CET,2023-01-30 22:36:46 CET,2023-01-30 23:02:37 CET,1551.202,71,24/06/1974,2
67426,6B777539724C4CFDAB5C30DBC14B3C02,2023-01-30 22:49:19 CET,2023-01-30 22:49:19 CET,2023-01-30 22:51:40 CET,141.438,94,09/08/1970,2
67431,b4733de3d095c128,2023-01-31 10:17:14 CET,2023-01-31 10:17:14 CET,2023-01-31 10:34:37 CET,1042.161,1008,03/11/1977,1
67436,87f418321735c738,2023-01-31 13:19:37 CET,2023-01-31 13:19:37 CET,2023-01-31 13:33:36 CET,838.844,70,28/01/1974,1
67437,91294fdb735d1f9e,2023-01-31 13:26:58 CET,2023-01-31 13:26:58 CET,2023-01-31 13:42:48 CET,949.443,58,30/04/1979,1
67438,d9b99dafa2775042,2023-01-31 13:54:23 CET,2023-01-31 13:54:23 CET,2023-01-31 13:57:01 CET,158.312,65,03/09/1966,1
67442,2A75CF1AD6EE452780EC398A1A74896A,2023-01-31 16:29:19 CET,2023-01-31 16:29:19 CET,2023-01-31 16:33:24 CET,244.114,106,04/10/1974,2
67443,2A75CF1AD6EE452780EC398A1A74896A,2023-01-31 16:48:17 CET,2023-01-31 16:48:17 CET,2023-01-31 17:17:23 CET,1746.315,1713,04/10/1974,2
67449,549A018FDC8B4C3FB0DB0F30A4E2F98A,2023-01-31 18:04:46 CET,2023-01-31 18:04:46 CET,2023-01-31 18:07:56 CET,189.97,74,01/11/1978,2
67452,e37ebe775cd8b9c7,2023-01-31 18:41:47 CET,2023-01-31 18:41:47 CET,2023-01-31 18:50:38 CET,531.072,109,25/05/1958,2
67453,5D5BE13EAB094D44981FD81A79F537CA,2023-01-31 18:43:00 CET,2023-01-31 18:43:00 CET,2023-01-31 18:44:43 CET,102.921,72,09/06/1970,2
67454,fb0c18b1b335d343,2023-01-31 19:44:12 CET,2023-01-31 19:44:12 CET,2023-01-31 19:56:15 CET,722.691,93,27/09/1974,2
67457,539352B5EA6345A08E98BC6C4A97299D,2023-01-31 21:17:33 CET,2023-01-31 21:17:33 CET,2023-01-31 21:18:20 CET,Canceled,Unknown,,
67462,de16c5328168989d,2023-02-01 07:36:55 CET,2023-02-01 07:36:55 CET,2023-02-01 07:39:43 CET,167.909,100,16/09/1960,2
67463,ED8FEAA1B19B4798A7CF2E8E4162D7F5,2023-02-01 09:22:49 CET,2023-02-01 09:22:49 CET,2023-02-01 09:25:34 CET,164.957,109,25/04/1973,2
67466,40df8f047d50c35e,2023-02-01 10:05:17 CET,2023-02-01 10:05:17 CET,2023-02-01 10:06:44 CET,87.212,62,08/01/1973,2
67469,24702022C93942409ABE69B5F2382BF0,2023-02-01 11:12:49 CET,2023-02-01 11:12:49 CET,2023-02-01 11:15:47 CET,177.783,81,26/06/1971,2
67470,44c7c542fcde7c72,2023-02-01 11:28:21 CET,2023-02-01 11:28:21 CET,2023-02-01 11:30:13 CET,112.38,57,22/08/1977,2
67472,BD8B19B65CD545E8B033C08806125DC8,2023-02-01 11:40:13 CET,2023-02-01 11:40:13 CET,2023-02-01 13:31:30 CET,6676.839,66,21/01/1988,1
67477,73525B406E1F47BB93A442F42C3F4A26,2023-02-01 12:54:13 CET,2023-02-01 12:54:13 CET,2023-02-01 13:03:41 CET,568.442,87,10/05/1972,2
67489,b01a2656faece40d,2023-02-01 17:09:29 CET,2023-02-01 17:09:29 CET,2023-02-01 17:22:01 CET,752.29,76,18/07/1972,1
67490,5E89DBB7B53E4412A46134E327A3423E,2023-02-01 17:26:37 CET,2023-02-01 17:26:37 CET,2023-02-01 17:28:51 CET,134.281,85,17/03/1958,2
67495,c70045202ca83f1a,2023-02-01 22:00:53 CET,2023-02-01 22:00:53 CET,2023-02-01 22:19:42 CET,1129.117,199,07/09/1971,1
67503,635ccabbcd9ebc4a,2023-02-02 07:28:49 CET,2023-02-02 07:28:49 CET,2023-02-02 07:40:02 CET,672.632,71,22/11/1979,2
67505,5FA9FD50E96C4FB693874FA7E4D46C81,2023-02-02 07:49:21 CET,2023-02-02 07:49:21 CET,2023-02-02 07:51:00 CET,99.274,65,26/06/1971,2
67506,7A1304BDAC544059A8B298F9415D9214,2023-02-02 08:10:24 CET,2023-02-02 08:10:24 CET,2023-02-02 08:14:02 CET,217.988,65,17/05/1982,2
67508,68D75A80DD574DE8BD563E2977ED562D,2023-02-02 10:02:19 CET,2023-02-02 10:02:19 CET,2023-02-02 10:07:20 CET,301.399,69,18/10/1979,2
67514,8534a596ecadbad3,2023-02-02 14:07:55 CET,2023-02-02 14:07:55 CET,2023-02-02 14:11:28 CET,213.221,112,02/02/2023,1
67520,803a60cb7a1f250b,2023-02-02 18:31:35 CET,2023-02-02 18:31:35 CET,2023-02-02 18:52:24 CET,1248.408,80,07/03/1973,1
67521,CE0E8A455B9D45A9A80FA97A357CC2D2,2023-02-02 18:39:22 CET,2023-02-02 18:39:22 CET,2023-02-02 18:44:22 CET,300.12,77,05/11/1968,2
67526,9CBB3060DB424C3AAAF22F902EF71F17,2023-02-03 08:22:48 CET,2023-02-03 08:22:48 CET,2023-02-03 08:25:21 CET,152.334,103,24/05/1973,2
67529,920711a05993736f,2023-02-03 11:19:33 CET,2023-02-03 11:19:33 CET,2023-02-03 11:28:01 CET,507.869,78,10/07/1969,2
67531,2D3FDD31E64A4FFF8AD2824568FEACDC,2023-02-03 13:35:17 CET,2023-02-03 13:35:17 CET,2023-02-03 13:40:00 CET,282.821,65,24/05/1973,2
67533,07821148519748C29631F5B4124B3956,2023-02-03 15:32:46 CET,2023-02-03 15:32:46 CET,2023-02-03 15:38:19 CET,333.191,58,03/12/1973,1
67550,0c62f61188768791,2023-02-03 17:36:33 CET,2023-02-03 17:36:33 CET,2023-02-03 17:41:31 CET,297.646,108,16/02/1969,1
67560,4F5F709A803E443CBDF3E8F2DD1E9878,2023-02-03 20:28:24 CET,2023-02-03 20:28:24 CET,2023-02-03 20:33:02 CET,277.622,59,03/05/1969,2
67571,F39C9B69CE1C439D9DF7E96B40A0DB0F,2023-02-04 08:46:23 CET,2023-02-04 08:46:23 CET,2023-02-04 08:53:29 CET,426.022,65,19/01/1974,2
67572,5f92ce0b84157269,2023-02-04 10:56:11 CET,2023-02-04 10:56:11 CET,2023-02-04 11:09:43 CET,812.215,107,10/07/1969,2
67573,1D0B08B83B6845ACA5D73969E8378CA6,2023-02-04 11:28:23 CET,2023-02-04 11:28:23 CET,2023-02-04 11:31:01 CET,157.183,74,24/10/1971,1
67576,50EC2BDC2A274429B4FCCF1E7AF4888D,2023-02-04 13:17:09 CET,2023-02-04 13:17:09 CET,2023-02-04 13:24:29 CET,440.214,93,07/09/1971,1
67580,bf407364f08f2781,2023-02-04 14:48:28 CET,2023-02-04 14:48:28 CET,2023-02-04 15:12:59 CET,1470.736,87,18/11/1971,2
67582,424CBB14476F46A4942E26AB2AAA7DE1,2023-02-04 17:22:23 CET,2023-02-04 17:22:23 CET,2023-02-04 17:26:51 CET,268.116,111,15/05/1976,1
67583,9F35E3C9D9BA4493BE47A970BAB52C68,2023-02-04 17:27:34 CET,2023-02-04 17:27:34 CET,2023-02-04 17:45:00 CET,1046.567,74,20/11/1978,2
67617,DB9E871C12664397BD8FA47D020E1BE2,2023-02-05 16:18:04 CET,2023-02-05 16:18:04 CET,2023-02-05 16:23:51 CET,347.355,125,04/01/1963,2
67621,724C67B00E054C9DA104E694A42B493B,2023-02-05 18:00:19 CET,2023-02-05 18:00:19 CET,2023-02-05 18:13:30 CET,790.661,123,16/11/1976,2
67624,3e84705c52877b91,2023-02-05 21:22:15 CET,2023-02-05 21:22:15 CET,2023-02-05 21:34:15 CET,720.503,105,09/06/1963,2
67627,236f94d0c4e4192c,2023-02-06 03:23:35 CET,2023-02-06 03:23:35 CET,2023-02-06 03:31:15 CET,459.938,71,05/09/1979,1
67632,933D8A81735D4C80BD76C84469D3C943,2023-02-06 11:37:17 CET,2023-02-06 11:37:17 CET,2023-02-06 11:46:38 CET,561,149,29/10/1975,1
67641,694e14294686d92a,2023-02-06 14:47:59 CET,2023-02-06 14:47:59 CET,2023-02-06 15:00:07 CET,727.809,66,22/04/2002,1
67653,07D4F697C4084AF68D85B101E58045FC,2023-02-07 02:06:03 JST,2023-02-07 02:06:03 JST,2023-02-07 02:35:50 JST,1787.192,106,30/01/1968,2
67656,95cd0a634a75fde1,2023-02-06 18:53:07 CET,2023-02-06 18:53:07 CET,2023-02-06 18:58:04 CET,296.656,94,04/05/1970,1
67657,58348dcd3191081a,2023-02-06 19:31:47 CET,2023-02-06 19:31:47 CET,2023-02-06 19:34:01 CET,133.639,82,13/08/1962,2
67658,FCC9C4C111464712A96DD8F25C985BFB,2023-02-06 19:49:05 CET,2023-02-06 19:49:05 CET,2023-02-06 19:51:37 CET,151.102,70,19/06/1980,2
67667,da8dbfb25fb85e98,2023-02-07 08:33:53 CET,2023-02-07 08:33:53 CET,2023-02-07 08:36:37 CET,164.207,103,16/04/1961,2
67670,0B15392C7EB9400BBB22B6D3D513124B,2023-02-07 09:46:36 CET,2023-02-07 09:46:36 CET,2023-02-07 09:51:14 CET,277.32,98,12/07/1972,2
67674,74FFA98705DE40D19C9C4728EE691556,2023-02-07 11:15:08 CET,2023-02-07 11:15:08 CET,2023-02-07 11:18:11 CET,182.984,46,10/12/1978,1
67677,22933B694D364B9A9EA5D89B7C7D5EE8,2023-02-07 11:58:31 CET,2023-02-07 11:58:31 CET,2023-02-07 12:00:33 CET,121.034,54,12/07/1972,2
67679,962cb3fbd74c4390,2023-02-07 12:48:45 CET,2023-02-07 12:48:45 CET,2023-02-07 12:50:29 CET,104.669,67,18/04/1976,1
67680,407C40D4B27949038C5CEB0FE8E9CF31,2023-02-07 13:31:27 CET,2023-02-07 13:31:27 CET,2023-02-07 13:33:36 CET,129.69,84,14/02/1977,1
67682,8E056FC754554A6B948E37D7A45E113B,2023-02-07 14:46:13 CET,2023-02-07 14:46:13 CET,2023-02-07 14:51:49 CET,Canceled,Unknown,,
67710,bb223cbfca670328,2023-02-07 18:32:54 CET,2023-02-07 18:32:54 CET,2023-02-07 18:42:47 CET,592.92,114,04/01/1963,2
67712,c6419787eb36bd0a,2023-02-07 19:00:52 CET,2023-02-07 19:00:52 CET,2023-02-07 19:50:30 CET,2977.54,173,19/01/1974,2
67714,bc4bbc2b033a3d76,2023-02-07 21:29:45 CET,2023-02-07 21:29:45 CET,2023-02-07 21:33:23 CET,217.193,85,06/05/1972,1
67715,c5afea26891e6622,2023-02-07 22:25:43 CET,2023-02-07 22:25:43 CET,2023-02-07 22:34:04 CET,501.092,100,07/02/2023,2
67724,81c0ee4c20d6c86f,2023-02-08 09:36:41 CET,2023-02-08 09:36:41 CET,2023-02-09 22:17:04 CET,132022.783,102,31/01/1979,2
67741,43e15545752d44b6,2023-02-08 15:46:46 CET,2023-02-08 15:46:46 CET,2023-02-08 15:53:29 CET,403.069,48,18/03/1982,2
67745,f5f1a58d2dd66df8,2023-02-08 17:58:32 CET,2023-02-08 17:58:32 CET,2023-02-08 18:00:38 CET,126.356,68,22/04/1981,2
67747,054C6CBA74B54D09B79BFDCA5805519D,2023-02-08 18:49:58 CET,2023-02-08 18:49:58 CET,2023-02-08 19:37:58 CET,2880.069,97,14/06/1963,2
67750,761940B028204802BFB44623C8528DD6,2023-02-08 20:44:05 CET,2023-02-08 20:44:05 CET,2023-02-09 13:05:09 CET,58863.954,130,26/06/1972,1
67768,B8DD1BDDD8E84222B8A89C0BFCB83652,2023-02-09 14:42:15 CET,2023-02-09 14:42:15 CET,2023-02-09 14:52:10 CET,594.639,157,12/11/1974,1
67795,6e196b2224293b8e,2023-02-09 16:09:41 CET,2023-02-09 16:09:41 CET,2023-02-09 16:12:00 CET,138.945,65,07/02/1968,1
67829,b88ba609bb4be788,2023-02-09 17:13:55 CET,2023-02-09 17:13:55 CET,2023-02-09 17:19:33 CET,337.542,50,24/04/1972,2
67847,8C11C583477642A1BE5D1838D0CB7F3F,2023-02-09 17:43:05 CET,2023-02-09 17:43:05 CET,2023-02-09 17:49:40 CET,395.265,93,02/09/1979,2
67861,18F49975B484470B9FDAD7EBEE79C958,2023-02-09 18:46:43 CET,2023-02-09 18:46:43 CET,2023-02-09 18:56:49 CET,605.723,114,27/01/1972,2
67862,E175BFBD3F1F475F9B420C9348F37F6E,2023-02-09 19:09:15 CET,2023-02-09 19:09:15 CET,2023-02-09 19:11:51 CET,156.361,90,30/11/1964,2
67866,0cb50b3d8ab8984d,2023-02-09 19:55:16 CET,2023-02-09 19:55:16 CET,2023-02-09 20:17:58 CET,1361.68,72,29/01/1980,2
67870,1D65D8C8B9AA4BBEA88EC19058870459,2023-02-09 20:51:37 CET,2023-02-09 20:51:37 CET,2023-02-09 20:54:32 CET,174.886,63,26/09/1977,1
67874,a21c41c7eb055e3c,2023-02-09 21:19:51 CET,2023-02-09 21:19:51 CET,2023-02-09 21:34:24 CET,872.57,66,01/11/1981,2
67877,8ddfda3841a8db97,2023-02-09 21:35:09 CET,2023-02-09 21:35:09 CET,2023-02-09 21:41:24 CET,374.654,207,11/03/1961,2
67878,e4f56017732993a9,2023-02-09 21:42:46 CET,2023-02-09 21:42:46 CET,2023-02-09 21:45:39 CET,173.097,88,05/12/1976,2
67879,27ad2b688d3aea8c,2023-02-09 21:51:53 CET,2023-02-09 21:51:53 CET,2023-02-09 21:57:55 CET,362.247,80,28/03/1977,2
67882,DA70125531CB4296A862F0B1C164E029,2023-02-09 22:59:09 CET,2023-02-09 22:59:09 CET,2023-02-09 23:01:48 CET,159.107,76,25/04/1973,2
67896,7C1D2BA5D9EE4E03979B8B361953AC9F,2023-02-10 10:30:26 CET,2023-02-10 10:30:26 CET,2023-02-10 10:32:09 CET,102.327,72,24/10/1974,2
67903,8b7a8ca7e895cf58,2023-02-10 14:06:18 CET,2023-02-10 14:06:18 CET,2023-02-10 14:07:43 CET,85.061,51,12/01/1995,2
67907,7049873006A54A6FB8EC69BFABF40AC7,2023-02-10 15:27:16 CET,2023-02-10 15:27:16 CET,2023-02-10 16:04:51 CET,2254.552,111,04/10/1963,2
67919,ff448029f9cf84fb,2023-02-11 00:01:44 CET,2023-02-11 00:01:44 CET,2023-02-11 00:05:20 CET,215.699,100,13/08/1962,2
67924,05FC210DB4AA4EC8AF22BFA561F74721,2023-02-11 13:04:50 CET,2023-02-11 13:04:50 CET,2023-02-11 13:06:47 CET,116.749,74,26/10/1968,1
67927,23D9B3F0CE504D239832093235E4862F,2023-02-11 21:23:52 CET,2023-02-11 21:23:52 CET,2023-02-11 21:32:03 CET,490.781,75,08/08/1982,2
67941,7B47BF1FB18F4FB09D327C9FC8C7D644,2023-02-12 14:43:53 CET,2023-02-12 14:43:53 CET,2023-02-12 14:45:08 CET,74.251,53,04/03/1979,1
67943,4861180DE44546B18C3E880986CCD21F,2023-02-12 16:23:41 CET,2023-02-12 16:23:41 CET,2023-02-12 16:25:59 CET,138.382,83,24/07/1963,1
67947,008cec709dfaa499,2023-02-12 17:24:58 CET,2023-02-12 17:24:58 CET,2023-02-12 17:35:05 CET,606.464,70,05/04/1973,2
67973,86d07c1ec2c39d05,2023-02-13 14:32:30 CET,2023-02-13 14:32:30 CET,2023-02-13 14:35:46 CET,195.483,99,27/07/1964,2
67974,4C7057E34EF64FB29B1F9B61FC185E32,2023-02-13 14:39:11 CET,2023-02-13 14:39:11 CET,2023-02-13 14:41:16 CET,124.975,58,19/06/1973,2
67976,f86f685a3f58bca2,2023-02-13 16:26:47 CET,2023-02-13 16:26:47 CET,2023-02-13 16:28:16 CET,89.141,46,04/11/2001,2
67981,0ec1860404e937b1,2023-02-13 19:58:01 CET,2023-02-13 19:58:01 CET,2023-02-13 20:14:14 CET,972.273,71,08/12/1970,1
67983,02E012D4B8054A7D92835F435D03CB54,2023-02-13 21:01:05 CET,2023-02-13 21:01:05 CET,2023-02-13 21:02:28 CET,83.513,50,11/01/1994,1
67991,DAFE25BCF1344A57AABDCCBBE912B187,2023-02-14 08:28:50 CET,2023-02-14 08:28:50 CET,2023-02-14 08:35:56 CET,426.303,110,03/08/1976,2
67994,6a04f71b85b87fc0,2023-02-14 10:14:39 CET,2023-02-14 10:14:39 CET,2023-02-14 10:20:36 CET,357.65,45,30/04/1979,1
68006,D3FE3F543AE141EA8A953DE08D164218,2023-02-14 14:11:25 CET,2023-02-14 14:11:25 CET,2023-02-14 14:13:56 CET,151.438,102,09/06/1963,2
68008,BF351ADFD3694775A879BCA21CF2FC3A,2023-02-14 14:23:39 CET,2023-02-14 14:23:39 CET,2023-02-14 14:26:17 CET,157.897,76,30/01/1968,2
68023,E736F3703D1A4EF9ABB3DAA265350401,2023-02-14 20:11:48 CET,2023-02-14 20:11:48 CET,2023-02-14 20:14:19 CET,151.041,90,01/08/1963,1
68024,ae8197e339b865f6,2023-02-14 20:30:18 CET,2023-02-14 20:30:18 CET,2023-02-14 20:38:25 CET,486.736,123,17/08/1976,1
68025,76DCA8DF810C472891AAC3D7E1B3FB6F,2023-02-14 21:10:05 CET,2023-02-14 21:10:05 CET,2023-02-14 21:12:09 CET,123.841,80,14/02/2023,2
68027,33298C53674B46928F96824BDC767EE1,2023-02-14 21:36:33 CET,2023-02-14 21:36:33 CET,2023-02-14 21:38:50 CET,137.382,69,09/07/1972,2
68034,6d5bb81139c853b2,2023-02-15 16:19:38 CET,2023-02-15 16:19:38 CET,2023-02-15 16:33:07 CET,808.661,70,17/03/1999,2
68036,C7880CB7955A4B55957DE948806CD110,2023-02-15 16:35:03 CET,2023-02-15 16:35:03 CET,2023-02-15 16:36:53 CET,110.096,64,04/05/1965,1
68039,973579221fab82bd,2023-02-15 18:24:23 CET,2023-02-15 18:24:23 CET,2023-02-15 18:36:05 CET,701.699,69,10/05/1975,2
68128,4EBF83484AF345DC93885B48D63B5727,2023-02-17 12:28:49 CET,2023-02-17 12:28:49 CET,2023-02-17 12:30:37 CET,107.653,78,27/08/1972,2
68151,4DD99B18116149AD85D7AAEB2D82D75F,2023-02-18 14:51:53 CET,2023-02-18 14:51:53 CET,2023-02-18 14:57:47 CET,354.175,61,08/05/1982,1
68154,2ba5bba9be27dc45,2023-02-18 21:24:14 CET,2023-02-18 21:24:14 CET,2023-02-18 21:32:59 CET,524.672,123,30/04/1976,2
68160,F91598B458314104A74E1CE04F861273,2023-02-19 16:36:57 CET,2023-02-19 16:36:57 CET,2023-02-19 16:39:34 CET,156.884,99,08/05/1982,1
68161,C5610BA1A4E84ED8B844B57BF9549E8A,2023-02-19 18:11:02 CET,2023-02-19 18:11:02 CET,2023-02-19 18:15:43 CET,Canceled,106,,
68162,927c12e9a7c76abc,2023-02-19 21:31:26 CET,2023-02-19 21:31:26 CET,2023-02-19 22:17:54 CET,2787.965,85,14/07/1972,2
68173,C7AA578508CC4514AC41B4CD1AACBB33,2023-02-20 08:17:26 CET,2023-02-20 08:17:26 CET,2023-02-20 08:21:08 CET,221.686,61,10/10/1973,2
68189,B8A4C32EC8B440C085C3CDC79AA4C717,2023-02-20 20:43:01 CET,2023-02-20 20:43:01 CET,2023-02-20 20:51:17 CET,496.567,72,24/11/1977,1
68190,C696390A2DDC4921BE3B9FA30D244F05,2023-02-20 20:51:58 CET,2023-02-20 20:51:58 CET,2023-02-20 20:54:24 CET,145.834,60,14/10/1992,1
68193,43DBFDF21F794563A0407739D2D82F22,2023-02-20 21:10:54 CET,2023-02-20 21:10:54 CET,2023-02-20 21:17:48 CET,413.578,85,12/06/1965,2
68205,a7e431a86bf8e772,2023-02-21 09:11:35 CET,2023-02-21 09:11:35 CET,2023-02-21 09:18:42 CET,427.801,98,12/01/1982,1
68215,f26c38d34dd9563b,2023-02-21 12:24:53 CET,2023-02-21 12:24:53 CET,2023-02-21 12:27:22 CET,148.994,100,24/07/1963,2
68222,64f64f25923f354e,2023-02-21 20:38:59 CET,2023-02-21 20:38:59 CET,2023-02-21 21:17:30 CET,2311.339,64,26/04/1976,2
68267,6ec8d9282063a7b4,2023-02-23 08:48:30 CET,2023-02-23 08:48:30 CET,2023-02-23 08:50:43 CET,132.395,91,11/03/1976,1
68272,507D18DCFC6949128C0991682A72D1D8,2023-02-23 10:37:27 CET,2023-02-23 10:37:27 CET,2023-02-23 10:39:59 CET,152.212,59,17/12/1993,2
68274,2c3e5b03b865751e,2023-02-23 14:05:39 CET,2023-02-23 14:05:39 CET,2023-02-23 14:19:00 CET,800.89,82,11/12/1980,2
68353,9fba97e912404638,2023-02-24 12:55:18 CET,2023-02-24 12:55:18 CET,2023-02-24 13:14:39 CET,1161.743,380,16/05/1973,1
68405,bfb4c14a69996723,2023-02-26 21:11:41 CET,2023-02-26 21:11:41 CET,2023-02-27 20:32:09 CET,84027.436,118,10/09/1977,1
68442,A7661A7FE8384EDBBBAB10A73D62FE78,2023-02-27 21:45:09 CET,2023-02-27 21:45:09 CET,2023-02-27 21:47:21 CET,132.255,81,13/09/1978,2
68538,665BFA6A64554369A83F832E84AF563C,2023-03-02 08:36:20 CET,2023-03-02 08:36:20 CET,2023-03-02 08:44:46 CET,505.935,101,17/02/1966,2
68604,db4c7c2f2c94d211,2023-03-02 21:32:22 CET,2023-03-02 21:32:22 CET,2023-03-02 21:36:51 CET,269.081,80,18/03/1958,1
68696,27E18A60838A4992BEDC17BDC83924A0,2023-03-05 20:01:39 CET,2023-03-05 20:01:39 CET,2023-03-05 20:10:19 CET,520.206,92,30/05/1977,2
68697,97ED2B6479A64A8B9787C14AE8F1FDE1,2023-03-05 20:01:47 CET,2023-03-05 20:01:47 CET,2023-03-05 20:10:19 CET,511.733,93,30/05/1977,2
68911,D7D5AA9DB6E944E28B8EC507DACA645C,2023-03-11 22:56:31 CET,2023-03-11 22:56:31 CET,2023-03-11 22:58:16 CET,104.452,74,14/04/1971,1
68924,50FD4B2C1824416985F3B082EED93D33,2023-03-12 19:05:46 CET,2023-03-12 19:05:46 CET,2023-03-12 19:07:34 CET,108.29,81,10/09/1977,1
69515,2d289ef9d523e484,2023-03-14 20:26:04 CET,2023-03-14 20:26:04 CET,2023-03-14 20:39:47 CET,823.557,73,14/03/2023,1
69593,82C22DBBC0E949DCA2FFDEE22EA52061,2023-03-16 14:25:57 CET,2023-03-16 14:25:57 CET,2023-03-16 14:28:29 CET,151.656,50,25/02/1991,2
69912,d3c7c47cb4018fa4,2023-03-23 21:47:01 CET,2023-03-23 21:47:01 CET,2023-03-23 21:51:39 CET,278.499,76,07/05/1966,2
69981,e4ff9b7f6a551a7e,2023-03-26 18:39:08 CEST,2023-03-26 18:39:08 CEST,2023-03-26 18:41:38 CEST,150.074,56,20/05/1996,3
70003,97CA3A0C8EEE48C192FAF9906BC3C936,2023-03-27 13:07:57 CEST,2023-03-27 13:07:57 CEST,2023-03-27 13:09:35 CEST,98.797,65,05/09/1973,1
70066,4b8e9aed770f22b3,2023-03-29 10:22:08 CEST,2023-03-29 10:22:08 CEST,2023-03-29 10:26:45 CEST,277.039,79,29/03/2023,2
70100,E9FB68A7E14647079B1494E678CCAB4E,2023-03-29 20:47:15 CEST,2023-03-29 20:47:15 CEST,2023-03-29 20:55:12 CEST,476.229,70,24/04/1977,2
